sort order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,LEVEL,TRANSECT,DEPTH_M,DEPTH_FT,VIS_M,SURGE,HEADING,TEMP_C,TEMP_F,SPECIES,SEGMENT,QUANTITY,SIZE (MIN),SIZE (MAX),Cntrl+a,Notes
1318,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,3,,25,6.2,L,120,,51,EMLA,ALL,2,30,30,,
1319,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,3,,25,6.2,L,120,,51,SENE,ALL,1,25,25,,
1320,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,3,,25,6.2,L,120,,51,HEDE,ALL,2,35,35,,
1321,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,3,,25,6.2,L,120,,51,AUFL,ALL,3,4,4,,
1322,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,3,,25,6.2,L,120,,51,AUFL,ALL,4,6,6,,
1323,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,SEBYT,ALL,1,7,7,,
1324,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,SEME,ALL,4,30,30,,
1325,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,SEME,ALL,6,35,35,,
1326,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,SEME,ALL,1,45,45,,
1327,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,SENE,ALL,1,25,25,,
1328,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,EMLA,ALL,1,30,30,,
1329,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,HEDE,ALL,1,30,30,,
1330,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,HEDE,ALL,1,35,35,,
1331,2019,7,26,Neah Bay,Nick Tolimieri,Steve Lonhart,S,10,BOT,4,,30,5.6,L,120,,49,HEDE,ALL,1,40,40,,
1332,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,1,,23,3.2,L,270,,48,SEPI,ALL,5,3,3,,
1333,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,1,,23,3.2,L,270,,48,HEDE,ALL,1,8,8,,
1334,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,2,,20,3.2,L,270,,48,SEBYT,ALL,20,3,3,,
1335,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,2,,20,3.2,L,270,,48,SECA,ALL,9,3,3,,
1336,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,2,,20,3.2,L,270,,48,ARHA,ALL,1,8,8,,
1337,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,2,,20,3.2,L,270,,48,EMLA,ALL,1,10,10,,
1338,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,3,,20,3.2,L,270,,48,SEBYT,ALL,1,4,4,,
1339,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,3,,20,3.2,L,270,,48,OPEL,ALL,1,50,50,,
1340,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,4,,20,3.2,L,270,,48,SEBYT,ALL,7,3,3,,
1341,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,4,,20,3.2,L,270,,48,SEBYT,ALL,5,5,5,,
1342,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,4,,20,3.2,L,270,,48,HEDE,ALL,1,8,8,,
1343,2021,7,26,Cape Johnson,Genoa Sullaway,Greg Williams,N,10,BOT,4,,20,3.2,L,270,,48,OPEL,ALL,1,50,50,,
1344,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,1,,14,2.8,M,0,,48,SECA,ALL,16,3,3,,
1345,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,1,,14,2.8,M,0,,48,PHOL,ALL,1,4,4,,
1346,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,1,,14,2.8,M,0,,48,HEDE,ALL,1,30,30,,MALE
1347,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,1,,14,2.8,M,0,,48,HEDE,ALL,1,8,8,,
1348,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,2,,16,2.5,M,0,,48,HEDE,ALL,1,12,12,,
1349,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,2,,16,2.5,M,0,,48,HEDE,ALL,1,15,15,,
1350,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,3,,14,2.5,M,330,,48,SEME,ALL,1,25,25,,
1351,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,3,,14,2.5,M,330,,48,EMLA,ALL,1,25,25,,
1352,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,3,,14,2.5,M,330,,48,HEDE,ALL,1,35,35,,FEMALE
1353,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,3,,14,2.5,M,330,,48,HEDE,ALL,1,15,15,,
1354,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,4,,13,2.5,M,330,,48,SECA,ALL,35,3,3,,
1355,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,4,,13,2.5,M,330,,48,SEBYT,ALL,9,5,5,,
1356,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,N,5,BOT,4,,13,2.5,M,330,,48,EMLA,ALL,1,15,15,,
1357,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,1,,15,2.8,L,30,,48,SECA,ALL,4,3,3,,
1358,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,1,,15,2.8,L,30,,48,HEDE,ALL,1,20,20,,FEMALE
1359,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,2,,15,2.5,L,30,,48,AUFL,ALL,1,5,5,,
1360,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,2,,15,2.5,L,30,,48,HEDE,ALL,1,10,10,,
1361,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,2,,15,2.5,L,30,,48,HEDE,ALL,1,30,30,,FEMALE
1362,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,2,,15,2.5,L,30,,48,OPEL,ALL,1,35,35,,
1363,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,3,,15,2.6,L,30,,48,NO_ORG,ALL,,,,,
1364,2021,7,26,Cape Johnson,Nick Tolimieri,Kinsey Frick,S,5,BOT,4,,15,2.7,L,30,,48,SEBYT,ALL,32,5,5,,
1365,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,1,,18,2.3,L,270,,48,SEBYT,ALL,2,6,6,,
1366,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,1,,18,2.3,L,270,,48,HEDE,ALL,1,30,30,,MALE
1367,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,1,,18,2.3,L,270,,48,HEDE,ALL,1,35,35,,FEMALE
1368,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,2,,18,2.3,L,270,,48,UNID,ALL,1,25,25,,
1369,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,2,,18,2.3,L,270,,48,HEDE,ALL,1,25,25,,MALE
1370,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,2,,18,2.3,L,270,,48,HEDE,ALL,1,32,32,,MALE
1371,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,2,,18,2.3,L,270,,48,HEDE,ALL,1,40,40,,FEMALE
1372,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,2,,18,2.3,L,270,,48,HEDE,ALL,1,15,15,,
1373,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,3,,18,2.3,L,270,,48,OPEL,ALL,1,45,45,,
1374,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,3,,18,2.3,L,270,,48,COTT,ALL,1,12,12,,
1375,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,3,,18,2.3,L,270,,48,HEDE,ALL,1,10,10,,
1376,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,3,,18,2.3,L,270,,48,HEDE,ALL,1,25,25,,FEMALE
1377,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,3,,18,2.3,L,270,,48,HEDE,ALL,1,35,35,,
1378,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,4,,18,2.3,L,270,,48,SEBYT,ALL,6,5,5,,
1379,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,4,,18,2.3,L,270,,48,SEPI,ALL,2,6,6,,
1380,2021,7,26,Cape Johnson,Greg Williams,Genoa Sullaway,S,10,BOT,4,,18,2.3,L,270,,48,HEDE,ALL,1,10,10,,
1381,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,1,,15,8.2,L,,,48,SEFL,ALL,45,5,5,,
1382,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,1,,15,8.2,L,,,48,SEME,ALL,15,5,5,,
1383,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,1,,15,8.2,L,,,48,SEME,ALL,1,25,25,,
1384,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,1,,15,8.2,L,,,48,SEME,ALL,1,35,35,,
1385,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,1,,15,8.2,L,,,48,SEME,ALL,1,30,30,,
1386,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,2,,20,4.8,L,,,48,SEME,ALL,1,25,25,,
1387,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,2,,20,4.8,L,,,48,HEDE,ALL,1,15,15,,
1388,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,2,,20,4.8,L,,,48,HEDE,ALL,1,25,25,,
1389,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,3,,15,4.8,L,,,48,SEME,ALL,1,30,30,,
1390,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,3,,15,4.8,L,,,48,HEDE,ALL,1,35,35,,
<<<<<<< HEAD
1391,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,4,,18,4,L,,,48,SEME,ALL,1,30,30,,
1392,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,4,,18,4,L,,,48,SEME,ALL,1,35,35,,
1393,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,4,,18,4,L,,,48,SEME,ALL,1,4,4,,
=======
1391,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,4,,18,4.0,L,,,48,SEME,ALL,1,30,30,,
1392,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,4,,18,4.0,L,,,48,SEME,ALL,1,35,35,,
1393,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,N,5,BOT,4,,18,4.0,L,,,48,SEME,ALL,1,4,4,,
>>>>>>> master
1394,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,N,10,BOT,1,,29,5.2,L,270,,48,HEDE,ALL,1,7,7,,
1395,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,N,10,BOT,1,,29,5.2,L,270,,48,HEDE,ALL,1,30,30,,
1396,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,N,10,BOT,2,,30,5.5,L,270,,48,SEBYT,ALL,1,3,3,,
1397,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,N,10,BOT,2,,30,5.5,L,270,,48,HEDE,ALL,1,35,35,,
1398,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,N,10,BOT,2,,30,5.5,L,270,,48,OPEL,ALL,1,50,50,,
1399,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,N,10,BOT,3,,30,4.8,L,270,,46,HEDE,ALL,1,25,25,,
1400,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,N,10,BOT,3,,30,4.8,L,270,,46,HEDE,ALL,1,30,30,,
1401,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,1,,15,4.8,L,0,,48,HEDE,ALL,1,40,40,,MALE
1402,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,1,,15,4.8,L,0,,48,HEDE,ALL,1,25,25,,MALE
1403,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,1,,15,4.8,L,0,,48,HEDE,ALL,1,30,30,,FEMALE
1404,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,1,,15,4.8,L,0,,48,OPEL,ALL,1,60,60,,
1405,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,2,,15,4.5,L,270,,48,NO_ORG,ALL,,,,,SEAL
1406,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,3,,15,4.5,L,0,,48,SEME,ALL,1,25,25,,
1407,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,3,,15,4.5,L,0,,48,HEDE,ALL,1,20,20,,MALE
1408,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,3,,15,4.5,L,0,,48,HEDE,ALL,1,30,30,,FEMALE
1409,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,3,,15,4.5,L,0,,48,SCMA,ALL,1,55,55,,
1410,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,4,,16,4.8,L,0,,48,HEDE,ALL,1,15,15,,
1411,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,4,,16,4.8,L,0,,48,HEDE,ALL,1,25,25,,female
1412,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,5,BOT,4,,16,4.8,L,0,,48,HEDE,ALL,1,35,35,,male
1413,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,1,,30,6.5,L,270,,48,SEME,ALL,1,25,25,,urchin barren this transect
1414,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,1,,30,6.5,L,270,,48,HEDE,ALL,1,30,30,,MALE urchin barren this transect
1415,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,2,,30,6.5,L,320,,48,SEME,ALL,1,25,25,,urchin barren this transect
1416,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,2,,30,6.5,L,320,,48,SEME,ALL,1,30,30,,urchin barren this transect
1417,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,3,,26,6.5,L,320,,47,SEME,ALL,5,25,25,,
1418,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,3,,26,6.5,L,320,,47,SEME,ALL,4,30,30,,
1419,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,3,,26,6.5,L,320,,47,SEME,ALL,1,35,35,,
1420,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,3,,26,6.5,L,320,,47,HEDE,ALL,1,30,30,,FEMALE
1421,2021,7,29,Tatoosh Island,Greg Williams,Genoa Sullaway,S,10,BOT,3,,26,6.5,L,320,,47,HEDE,ALL,1,12,12,,
1422,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,1,,16,3.5,L,150,,48,SEME,ALL,2,7,7,,
1423,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,1,,16,3.5,L,150,,48,SEFL,ALL,3,6,6,,
1424,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,1,,16,3.5,L,150,,48,HEDE,ALL,1,11,11,,
1425,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,1,,16,3.5,L,150,,48,HEDE,ALL,1,20,20,,
1426,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,1,,16,3.5,L,150,,48,AUFL,ALL,2,6,6,,
1427,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,2,,15,3.7,L,150,,48,EMLA,ALL,1,36,36,,
1428,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,2,,15,3.7,L,150,,48,EMLA,ALL,1,18,18,,
1429,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,2,,15,3.7,L,150,,48,HEDE,ALL,1,38,38,,FEMALE
1430,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,2,,15,3.7,L,150,,48,HEDE,ALL,1,42,42,,FEMALE
1431,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,2,,15,3.7,L,150,,48,AUFL,ALL,1,6,6,,
1432,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,3,,14,4.3,L,150,,48,SEPI,ALL,2,6,6,,
1433,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,3,,14,4.3,L,150,,48,EMLA,ALL,1,7,7,,
1434,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,3,,14,4.3,L,150,,48,EMLA,ALL,1,31,31,,
1435,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,4,,15,3.9,L,150,,48,SEME,ALL,3,6,6,,
1436,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,4,,15,3.9,L,150,,48,SEPI,ALL,58,6,6,,
1437,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,4,,15,3.9,L,150,,48,HEDE,ALL,1,43,43,,FEMALE
1438,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,4,,15,3.9,L,150,,48,HEDE,ALL,1,11,11,,
1439,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,4,,15,3.9,L,150,,48,HEDE,ALL,1,13,13,,
1440,2021,7,30,Neah Bay,Steve Lonhart,Greg Williams,N,5,BOT,4,,15,3.9,L,150,,48,HEDE,ALL,1,36,36,,FEMALE
1441,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,SECA,ALL,1,8,8,,
1442,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,SEBYT,ALL,8,7,7,,
1443,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,SEBYT,ALL,7,8,8,,
1444,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,SEME,ALL,1,40,40,,
1445,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,SEME,ALL,2,35,35,,
1446,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,SEME,ALL,1,30,30,,
1447,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,HEDE,ALL,2,20,20,,
1448,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,HEDE,ALL,1,25,25,,
1449,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,HEDE,ALL,1,30,30,,
1450,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,AUFL,ALL,17,10,10,,
1451,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,1,,31,3.2,L,300,,48,AUFL,ALL,2,8,8,,
<<<<<<< HEAD
1452,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SEME,ALL,5,30,30,,
1453,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SEME,ALL,7,35,35,,
1454,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SEME,ALL,5,40,40,,
1455,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SEME,ALL,3,50,50,,
1456,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SENE,ALL,1,25,25,,
1457,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SENE,ALL,1,35,35,,
1458,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SECA,ALL,1,35,35,,
1459,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,HEDE,ALL,1,20,20,,
1460,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,HEDE,ALL,2,25,25,,
1461,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,HEDE,ALL,1,30,30,,
1462,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,HEDE,ALL,1,35,35,,
1463,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3,L,300,,48,SCMA,ALL,1,65,65,,
1464,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,SEBYT,ALL,4,4,4,,
1465,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,SEME,ALL,3,30,30,,
1466,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,SEME,ALL,5,40,40,,
1467,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,SEME,ALL,2,45,45,,
1468,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,SEME,ALL,4,50,50,,
1469,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,SENE,ALL,1,30,30,,
1470,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,EMLA,ALL,1,20,20,,
1471,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,HEDE,ALL,1,35,35,,
1472,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4,L,270,,48,HEDE,ALL,1,30,30,,
=======
1452,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SEME,ALL,5,30,30,,
1453,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SEME,ALL,7,35,35,,
1454,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SEME,ALL,5,40,40,,
1455,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SEME,ALL,3,50,50,,
1456,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SENE,ALL,1,25,25,,
1457,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SENE,ALL,1,35,35,,
1458,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SECA,ALL,1,35,35,,
1459,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,HEDE,ALL,1,20,20,,
1460,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,HEDE,ALL,2,25,25,,
1461,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,HEDE,ALL,1,30,30,,
1462,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,HEDE,ALL,1,35,35,,
1463,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,2,,37,3.0,L,300,,48,SCMA,ALL,1,65,65,,
1464,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,SEBYT,ALL,4,4,4,,
1465,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,SEME,ALL,3,30,30,,
1466,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,SEME,ALL,5,40,40,,
1467,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,SEME,ALL,2,45,45,,
1468,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,SEME,ALL,4,50,50,,
1469,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,SENE,ALL,1,30,30,,
1470,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,EMLA,ALL,1,20,20,,
1471,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,HEDE,ALL,1,35,35,,
1472,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,3,,40,4.0,L,270,,48,HEDE,ALL,1,30,30,,
>>>>>>> master
1473,2021,7,30,Neah Bay,Kelly Andrews,Kinsey Frick,S,10,BOT,4,,35,4.8,L,300,,48,SEBYT,ALL,3,6,6,,
