"entry.order","YEAR","MONTH","DAY","SITE","OBSERVER","BUDDY","SIDE","ZONE","TRANSECT","HEADING","DEPTH..M.","DEPTH..FT.","SEGMENT","CATEGORY","CLASSCODE","COUNT","Cntrl.a","notes","problems"
6974,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,1,NA,NA,15,"20-30m","COVER","CRUCOR",3,NA,NA,NA
6975,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
6976,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
6977,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"20-30m","SUBSTRATE","BEDRK",7,NA,NA,NA
6978,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"20-30m","SUBSTRATE","SAND",3,NA,NA,NA
6979,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"0-10m","RELIEF","10cm-1m",10,NA,NA,NA
6980,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"10-20m","RELIEF","10cm-1m",10,NA,NA,NA
6981,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"20-30m","RELIEF","10cm-1m",10,NA,NA,NA
6982,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"0-10m","COVER","LEAFYRED",7,NA,NA,NA
6983,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"0-10m","COVER","CRUCOR",3,NA,NA,NA
6984,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"10-20m","COVER","SAND",1,NA,NA,NA
6985,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"10-20m","COVER","LEAFYRED",7,NA,NA,NA
6986,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"10-20m","COVER","CRUCOR",1,NA,NA,NA
6987,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"10-20m","COVER","PTERO",1,NA,NA,NA
6988,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"20-30m","COVER","SHELL",1,NA,NA,NA
6989,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"20-30m","COVER","LEAFYRED",7,NA,NA,NA
6990,2021,7,30,"Neah Bay","Kelly Andrews","Nick Tolimieri",NA,5,2,NA,NA,17,"20-30m","COVER","ARTCOR",2,NA,NA,NA
6991,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"0-10m","SUBSTRATE","BEDRK",2,NA,NA,NA
6992,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"0-10m","SUBSTRATE","BOULD",8,NA,NA,NA
6993,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","SUBSTRATE","BEDRK",8,NA,NA,NA
6994,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","SUBSTRATE","BOULD",2,NA,NA,NA
6995,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","SUBSTRATE","BEDRK",7,NA,NA,NA
6996,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","SUBSTRATE","BOULD",3,NA,NA,NA
6997,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"0-10m","RELIEF","10cm-1m",3,NA,NA,NA
6998,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"0-10m","RELIEF","1m-2m",7,NA,NA,NA
6999,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","RELIEF","0-10cm",1,NA,NA,NA
7000,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","RELIEF","10cm-1m",1,NA,NA,NA
7001,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","RELIEF","1m-2m",4,NA,NA,NA
7002,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","RELIEF",">2m",4,NA,NA,NA
7003,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","RELIEF","0-10cm",1,NA,NA,NA
7004,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","RELIEF","10cm-1m",1,NA,NA,NA
7005,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","RELIEF","1m-2m",5,NA,NA,NA
7006,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","RELIEF",">2m",3,NA,NA,NA
7007,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"0-10m","COVER","CRUCOR",6,NA,NA,NA
7008,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"0-10m","COVER","URCHIN",4,NA,NA,NA
7009,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","COVER","ENCRED",1,NA,NA,NA
7010,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","COVER","BROWNUN",1,NA,NA,NA
7011,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","COVER","URCHIN",1,NA,NA,NA
7012,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"10-20m","COVER","CRUCOR",7,NA,NA,NA
7013,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","COVER","CRUCOR",5,NA,NA,NA
7014,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","COVER","BRANCH",1,NA,NA,NA
7015,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,1,NA,NA,31,"20-30m","COVER","URCHIN",4,NA,NA,NA
7016,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
7017,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
7018,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
7019,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"0-10m","RELIEF","0-10cm",2,NA,NA,NA
7020,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"0-10m","RELIEF","10cm-1m",4,NA,NA,NA
7021,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"0-10m","RELIEF",">2m",4,NA,NA,NA
7022,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","RELIEF","0-10cm",1,NA,NA,NA
7023,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","RELIEF","10cm-1m",4,NA,NA,NA
7024,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","RELIEF","1m-2m",2,NA,NA,NA
7025,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","RELIEF",">2m",3,NA,NA,NA
7026,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"20-30m","RELIEF","0-10cm",5,NA,NA,NA
7027,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"20-30m","RELIEF","10cm-1m",2,NA,NA,NA
7028,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"20-30m","RELIEF","1m-2m",3,NA,NA,NA
7029,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"0-10m","COVER","ENCRED",5,NA,NA,NA
7030,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"0-10m","COVER","URCHIN",5,NA,NA,NA
7031,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","COVER","SAND",1,NA,NA,NA
7032,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","COVER","BRANCH",1,NA,NA,NA
7033,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","COVER","ENCRED",2,NA,NA,NA
7034,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","COVER","CRUCOR",4,NA,NA,NA
7035,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"10-20m","COVER","URCHIN",2,NA,NA,NA
7036,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"20-30m","COVER","ENCRED",2,NA,NA,NA
7037,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"20-30m","COVER","CRUCOR",4,NA,NA,NA
7038,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,2,NA,NA,30,"20-30m","COVER","URCHIN",4,NA,NA,NA
7039,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","SUBSTRATE","BEDRK",9,NA,NA,NA
7040,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","SUBSTRATE","SAND",1,NA,NA,NA
7041,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","SUBSTRATE","BEDRK",9,NA,NA,NA
7042,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","SUBSTRATE","SAND",1,NA,NA,NA
7043,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
7044,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","RELIEF","0-10m",2,NA,NA,NA
7045,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","RELIEF","10cm-1m",5,NA,NA,NA
7046,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","RELIEF","1m-2m",2,NA,NA,NA
7047,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","RELIEF",">2m",1,NA,NA,NA
7048,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","RELIEF","0-10cm",4,NA,NA,NA
7049,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","RELIEF","10cm-1m",4,NA,NA,NA
7050,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","RELIEF",">2m",2,NA,NA,NA
7051,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"20-30m","RELIEF","0-10cm",6,NA,NA,NA
7052,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"20-30m","RELIEF","10cm-1m",4,NA,NA,NA
7053,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","COVER","SAND",1,NA,NA,NA
7054,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","COVER","BRANCH",4,NA,NA,NA
7055,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","COVER","CRUCOR",3,NA,NA,NA
7056,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"0-10m","COVER","URCHIN",2,NA,NA,NA
7057,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","COVER","BRANCH",2,NA,NA,NA
7058,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","COVER","CRUCOR",4,NA,NA,NA
7059,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","COVER","BROWNUN",3,NA,NA,NA
7060,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"10-20m","COVER","SAND",1,NA,NA,NA
7061,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"20-30m","COVER","BUSHY",1,NA,NA,NA
7062,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"20-30m","COVER","CRUCOR",3,NA,NA,NA
7063,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"20-30m","COVER","BROWNUN",4,NA,NA,NA
7064,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,10,3,NA,NA,26,"20-30m","COVER","URCHIN",2,NA,NA,NA
7065,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
7066,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
7067,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
7068,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"0-10m","RELIEF","10cm-1m",2,NA,NA,NA
7069,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"0-10m","RELIEF","1m-2m",2,NA,NA,NA
7070,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"0-10m","RELIEF",">2m",6,NA,NA,NA
7071,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"10-20m","RELIEF",">2m",10,NA,NA,NA
7072,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"20-30m","RELIEF",">2m",10,NA,NA,NA
7073,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"0-10m","COVER","BRANCH",4,NA,NA,NA
7074,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"0-10m","COVER","LEAFYRED",1,NA,NA,NA
7075,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"0-10m","COVER","CRUCOR",5,NA,NA,NA
7076,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"10-20m","COVER","BRANCH",2,NA,NA,NA
7077,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"10-20m","COVER","LEAFYRED",2,NA,NA,NA
7078,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"10-20m","COVER","ENCRED",4,NA,NA,NA
7079,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"10-20m","COVER","BROWNUN",2,NA,NA,NA
7080,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"20-30m","COVER","BRANCH",3,NA,NA,NA
7081,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"20-30m","COVER","LEAFYRED",1,NA,NA,NA
7082,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"20-30m","COVER","ENCRED",1,NA,NA,NA
7083,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"20-30m","COVER","BROWNUN",3,NA,NA,NA
7084,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,1,NA,NA,16,"20-30m","COVER","BARNAC",2,NA,NA,NA
7085,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
7086,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
7087,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
7088,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"0-10m","RELIEF",">2m",10,NA,NA,NA
7089,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","RELIEF","0-10cm",2,NA,NA,NA
7090,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","RELIEF","10cm-1m",1,NA,NA,NA
7091,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","RELIEF","1m-2m",1,NA,NA,NA
7092,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","RELIEF",">2m",6,NA,NA,NA
7093,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"20-30m","RELIEF","10cm-1m",1,NA,NA,NA
7094,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"20-30m","RELIEF","1m-2m",2,NA,NA,NA
7095,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"20-30m","RELIEF",">2M",7,NA,NA,NA
7096,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"0-10m","COVER","BRANCH",3,NA,NA,NA
7097,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"0-10m","COVER","CRUCOR",2,NA,NA,NA
7098,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"0-10m","COVER","BROWNUN",3,NA,NA,NA
7099,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"0-10m","COVER","BARNAC",2,NA,NA,NA
7100,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","COVER","BRANCH",4,NA,NA,NA
7101,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","COVER","LEAFYRED",1,NA,NA,NA
7102,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","COVER","ENCRED",1,NA,NA,NA
7103,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","COVER","CRUCOR",1,NA,NA,NA
7104,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","COVER","BROWNUN",2,NA,NA,NA
7105,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"10-20m","COVER","BARNAC",1,NA,NA,NA
7106,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"20-30m","COVER","BRANCH",2,NA,NA,NA
7107,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"20-30m","COVER","LEAFYRED",5,NA,NA,NA
7108,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,2,NA,NA,16,"20-30m","COVER","CRUCOR",3,NA,NA,NA
7109,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","SUBSTRATE","BEDRK",10,NA,NA,NA
7110,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","SUBSTRATE","BEDRK",10,NA,NA,NA
7111,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","SUBSTRATE","BEDRK",10,NA,NA,NA
7112,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","RELIEF",">2m",10,NA,NA,NA
7113,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","RELIEF","10cm-1m",2,NA,NA,NA
7114,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","RELIEF","1m-2m",3,NA,NA,NA
7115,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","RELIEF",">2m",5,NA,NA,NA
7116,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","RELIEF","0-10cm",2,NA,NA,NA
7117,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","RELIEF","10cm-1m",3,NA,NA,NA
7118,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","RELIEF","1m-2m",2,NA,NA,NA
7119,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","RELIEF",">2m",3,NA,NA,NA
7120,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","COVER","BRANCH",1,NA,NA,NA
7121,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","COVER","LEAFYRED",2,NA,NA,NA
7122,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","COVER","CRUCOR",3,NA,NA,NA
7123,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","COVER","BARNAC",2,NA,NA,NA
7124,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","COVER","SPONGE",1,NA,NA,NA
7125,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"0-10m","COVER","COLTUN",1,NA,NA,NA
7126,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","COVER","BRANCH",1,NA,NA,NA
7127,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","COVER","LEAFYRED",2,NA,NA,NA
7128,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","COVER","CRUCOR",4,NA,NA,NA
7129,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","COVER","NEREO_HF",1,NA,NA,NA
7130,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"10-20m","COVER","BROWNUN",2,NA,NA,NA
7131,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","COVER","BRANCH",1,NA,NA,NA
7132,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","COVER","LEAFYRED",1,NA,NA,NA
7133,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","COVER","CRUCOR",4,NA,NA,NA
7134,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","COVER","ARTCOR",2,NA,NA,NA
7135,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,3,NA,NA,14,"20-30m","COVER","BROWNUN",2,NA,NA,NA
7136,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"0-10m","SUBSTRATE","BEDRK",9,NA,NA,NA
7137,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"0-10m","SUBSTRATE","BOULD",1,NA,NA,NA
7138,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"10-20m","SUBSTRATE","BOULD",3,NA,NA,NA
7139,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"10-20m","SUBSTRATE","BEDRK",7,NA,NA,NA
7140,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"20-30m","SUBSTRATE","BEDRK",9,NA,NA,NA
7141,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"20-30m","SUBSTRATE","BOULD",1,NA,NA,NA
7142,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"0-10m","RELIEF","10cm-1m",3,NA,NA,NA
7143,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"0-10m","RELIEF","1m-2m",4,NA,NA,NA
7144,2021,7,29,"Tatoosh Island","Genoa Sullaway","Greg Williams",NA,5,4,NA,NA,13,"0-10m","RELIEF",">2m",3,NA,NA,NA
