"sort_order","YEAR","MONTH","DAY","SITE","OBSERVER","BUDDY","SIDE","ZONE","LEVEL","TRANSECT","DEPTH_M","DEPTH_FT","VIS_M","SURGE","HEADING","TEMP_C","TEMP_F","SPECIES","SEGMENT","QUANTITY","SIZE..MIN.","SIZE..MAX.","Notes"
2056,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",1,NA,15,2.1,"L","0.0",NA,57,"EMLA","ALL",2,20,20,NA
2057,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",1,NA,15,2.1,"L","0.0",NA,57,"HEDE","ALL",1,30,30,"female"
2058,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",2,NA,15,2,"L","0.0",NA,57,"SEME","ALL",1,27,27,NA
2059,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",2,NA,15,2,"L","0.0",NA,57,"SEME","ALL",2,40,40,NA
2060,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",2,NA,15,2,"L","0.0",NA,57,"BAITBALL","ALL",10000,NA,NA,"10,000 herring"
2061,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",2,NA,15,2,"L","0.0",NA,57,"EMLA","ALL",1,10,10,NA
2062,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"SEBYT","ALL",4,4,4,NA
2063,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"SEMY","ALL",5,6,6,NA
2064,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"SEME","ALL",7,30,30,NA
2065,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"SEME","ALL",1,35,35,NA
2066,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"SEME","ALL",4,40,40,NA
2067,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"SEME","ALL",2,45,45,NA
2068,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"EMLA","ALL",1,15,15,NA
2069,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"EMLA","ALL",1,20,20,NA
2070,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"HEDE","ALL",1,20,20,"FEMALE"
2071,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"HEDE","ALL",1,25,25,"FEMALE"
2072,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",3,NA,15,2.1,"L","0.0",NA,57,"HEDE","ALL",1,35,35,"FEMALE"
2073,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"SEMY","ALL",2,5,5,NA
2074,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"SEME","ALL",2,20,20,NA
2075,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"SEME","ALL",3,30,30,NA
2076,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"SEME","ALL",6,35,35,NA
2077,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"BAITBALL","ALL",10000,NA,NA,"herring"
2078,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"EMLA","ALL",3,20,20,NA
2079,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"EMLA","ALL",3,15,15,NA
2080,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"EMLA","ALL",2,25,25,NA
2081,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"EMLA","ALL",3,20,20,NA
2082,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"HEDE","ALL",1,20,20,"FEMALE"
2083,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"HEDE","ALL",1,25,25,"FEMALE"
2084,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","N",5,"BOT",4,NA,15,2.1,"L","0.0",NA,57,"HEDE","ALL",1,35,35,"FEMALE"
2085,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"SEFL","ALL",7,6,6,NA
2086,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"SEME","ALL",35,6,6,NA
2087,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"SEMY","ALL",10,6,6,NA
2088,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"EMLA","ALL",1,17,17,NA
2089,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"EMLA","ALL",2,20,20,NA
2090,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"EMLA","ALL",2,22,22,NA
2091,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"EMLA","ALL",1,24,24,NA
2092,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"EMLA","ALL",1,26,26,NA
2093,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"HEDE","ALL",1,11,11,NA
2094,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"HEDE","ALL",1,24,24,NA
2095,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"HEDE","ALL",1,28,28,NA
2096,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",1,NA,16,1.9,"L","240.0",NA,55,"HEDE","ALL",1,22,22,"MALE"
2097,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",2,NA,16,1.9,"L","240.0",NA,55,"SEME","ALL",2,38,39,NA
2098,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",2,NA,16,1.9,"L","240.0",NA,55,"SEME","ALL",3,40,42,NA
2099,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",2,NA,16,1.9,"L","240.0",NA,55,"EMLA","ALL",1,14,14,NA
2100,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",2,NA,16,1.9,"L","240.0",NA,55,"EMLA","ALL",2,34,35,NA
2101,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",2,NA,16,1.9,"L","240.0",NA,55,"HEDE","ALL",1,11,11,NA
2102,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",2,NA,16,1.9,"L","240.0",NA,55,"HEDE","ALL",1,22,22,NA
2103,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",3,NA,17,2,"L","240.0",NA,55,"SEME","ALL",10,35,35,NA
2104,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",3,NA,17,2,"L","240.0",NA,55,"SEME","ALL",7,40,40,NA
2105,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",3,NA,17,2,"L","240.0",NA,55,"SEME","ALL",8,45,45,NA
2106,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",3,NA,17,2,"L","240.0",NA,55,"SEFL","ALL",2,3,4,NA
2107,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",3,NA,17,2,"L","240.0",NA,55,"SEMY","ALL",3,5,6,NA
2108,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",3,NA,17,2,"L","240.0",NA,55,"AUFL","ALL",1,8,8,NA
2109,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",3,NA,17,2,"L","240.0",NA,55,"HEDE","ALL",2,11,12,NA
2110,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEME","ALL",1,17,17,NA
2111,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEME","ALL",1,25,25,NA
2112,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEME","ALL",3,28,29,NA
2113,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEME","ALL",3,35,35,NA
2114,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEME","ALL",2,37,38,NA
2115,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEME","ALL",3,40,42,NA
2116,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEME","ALL",1,45,45,NA
2117,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"SEMY","ALL",8,6,6,NA
2118,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"EMLA","ALL",1,27,27,NA
2119,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"EMLA","ALL",1,30,30,NA
2120,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"EMLA","ALL",1,35,35,NA
2121,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"HEDE","ALL",1,11,11,NA
2122,2023,7,28,"Destruction Island","Steve Lonhart","Greg Williams","S",5,"BOT",4,NA,17,2,"L","240.0",NA,55,"HEDE","ALL",2,26,28,"MALE"
2123,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",1,NA,30,2.3,"L","15.0",NA,55,"SEMY","ALL",1,6,6,NA
2124,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",1,NA,30,2.3,"L","15.0",NA,55,"HEDE","ALL",1,30,30,"MALE"
2125,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",1,NA,30,2.3,"L","15.0",NA,55,"HEDE","ALL",1,25,25,"FEMALE"
2126,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",2,NA,30,2.6,"L","20.0",NA,55,"SEBYT","ALL",1,5,5,NA
2127,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",2,NA,30,2.6,"L","20.0",NA,55,"SEMY","ALL",3,6,6,NA
2128,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",2,NA,30,2.6,"L","20.0",NA,55,"SEMY","ALL",1,5,5,NA
2129,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",2,NA,30,2.6,"L","20.0",NA,55,"SCMA","ALL",1,40,40,NA
2130,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",2,NA,30,2.6,"L","20.0",NA,55,"HEDE","ALL",1,15,15,"FEMALE"
2131,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",2,NA,30,2.6,"L","20.0",NA,55,"HEDE","ALL",1,30,30,"FEMALE"
2132,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",2,NA,30,2.6,"L","20.0",NA,55,"HEXA","ALL",2,7,7,NA
2133,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"SEME","ALL",2,35,35,NA
2134,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"SEME","ALL",1,40,40,NA
2135,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"EMLA","ALL",2,20,20,NA
2136,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"HEDE","ALL",1,30,30,"FEMALE"
2137,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"HEDE","ALL",1,35,35,"FEMALE"
2138,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"OXPI","ALL",1,25,25,NA
2139,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"SCMA","ALL",1,40,40,NA
2140,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",3,NA,30,2.1,"L","25.0",NA,55,"OPEL","ALL",1,50,50,NA
2141,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",4,NA,30,2,"L","25.0",NA,55,"SEME","ALL",1,40,40,NA
2142,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",4,NA,30,2,"L","25.0",NA,55,"SEMY","ALL",6,5,5,NA
2143,2023,7,28,"Destruction Island","Nick Tolimieri","Kelly Andrews","NN",10,"BOT",4,NA,30,2,"L","25.0",NA,55,"SEMY","ALL",6,6,6,NA
2144,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"SEME","ALL",5,34,34,NA
2145,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"SEME","ALL",11,38,38,NA
2146,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"SEME","ALL",6,42,42,NA
2147,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"SEME","ALL",2,48,48,NA
2148,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"EMLA","ALL",2,26,26,NA
2149,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"EMLA","ALL",4,30,30,NA
2150,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"HEDE","ALL",1,39,39,"MALE"
2151,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",1,NA,26,3.1,"L","160.0",NA,54,"HEDE","ALL",1,45,45,"FEMALE"
2152,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"RYOY","ALL",4,3,3,NA
2153,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"RYOY","ALL",2,4,4,NA
2154,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"SEME","ALL",3,30,30,NA
2155,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"SEME","ALL",2,42,42,NA
2156,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"SEME","ALL",2,48,48,NA
2157,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"SENE","ALL",1,33,33,NA
2158,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"EMLA","ALL",2,15,15,NA
2159,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"EMLA","ALL",2,32,32,NA
2160,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"HEDE","ALL",1,28,28,"FEMALE"
2161,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"HEDE","ALL",1,28,28,"MALE"
2162,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"HEDE","ALL",1,36,36,"MALE"
2163,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"SCMA","ALL",1,46,46,NA
2164,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",2,NA,23,3,"L","180.0",NA,52,"SCMA","ALL",1,54,54,NA
2165,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"RYOY","ALL",1,4,4,NA
2166,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"SEME","ALL",6,32,32,NA
2167,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"SEME","ALL",9,38,38,NA
2168,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"SEME","ALL",6,42,42,NA
2169,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"SEME","ALL",8,48,48,NA
2170,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"SEME","ALL",3,52,52,NA
2171,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"EMLA","ALL",4,30,30,NA
2172,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"EMLA","ALL",1,9,9,NA
2173,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"EMLA","ALL",1,40,40,NA
2174,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"EMLA","ALL",1,43,43,NA
2175,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"HEDE","ALL",1,11,11,NA
2176,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"HEDE","ALL",1,40,40,"MALE"
2177,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",3,NA,26,3.3,"L","180.0",NA,52,"HEDE","ALL",1,41,41,"FEMALE"
2178,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SEME","ALL",6,32,32,NA
2179,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SEME","ALL",7,38,38,NA
2180,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SEME","ALL",13,42,42,NA
2181,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SEME","ALL",16,50,50,NA
2182,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SEMY","ALL",1,6,6,NA
2183,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SENE","ALL",1,24,24,NA
2184,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SENE","ALL",1,28,28,NA
2185,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"SENE","ALL",1,32,32,NA
2186,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"EMLA","ALL",2,30,30,NA
2187,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"HEDE","ALL",1,24,24,"FEMALE"
2188,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"HEDE","ALL",1,32,32,"MALE"
2189,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"HEDE","ALL",1,38,38,NA
2190,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"HEDE","ALL",1,40,40,"MALE"
2191,2023,7,29,"Cape Alava","Steve Lonhart","Kinsey Frick","E",10,"BOT",4,NA,20,2.6,"L","180.0",NA,54,"OPEL","ALL",1,62,62,NA
2192,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEBYT","ALL",8,3,3,NA
2193,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEBYT","ALL",1,4,4,NA
2194,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEME","ALL",1,12,12,NA
2195,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEME","ALL",1,20,20,NA
2196,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEME","ALL",1,25,25,NA
2197,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEME","ALL",2,30,30,NA
2198,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEME","ALL",2,35,35,NA
2199,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"SEME","ALL",1,45,45,NA
2200,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"HEDE","ALL",1,20,20,NA
2201,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"HEDE","ALL",1,25,25,"MALE"
2202,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"HEDE","ALL",2,30,30,"FEMALE"
2203,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",1,NA,21,3.9,"L","270.0",NA,56,"AUFL","ALL",3,4,4,NA
2204,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"SEBYT","ALL",3,2,2,NA
2205,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"SEBYT","ALL",1,4,4,NA
2206,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"SEBYT","ALL",25,3,3,NA
2207,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"SEME","ALL",1,25,25,NA
2208,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"SEMY","ALL",1,7,7,NA
2209,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"EMLA","ALL",1,8,8,NA
2210,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"EMLA","ALL",1,20,20,NA
2211,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"EMLA","ALL",1,25,25,NA
2212,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"EMLA","ALL",1,30,30,NA
2213,2023,7,29,"Cape Alava","Jameal Samhouri","Nick Tolimieri","E",5,"BOT",2,NA,19,2.8,"L","270.0",NA,56,"RHVA","ALL",1,7,7,NA
