"site","transect","observer","common.name","species","size_class","year","Count","area","zone","vis_m"
"Cape Johnson",3,"Nick Tolimieri",NA,"CITH",NA,2021,0,"S",5,2.6
"Cape Johnson",4,"Greg Williams",NA,"CITH",NA,2021,0,"S",10,2.3
"Cape Johnson",4,"Nick Tolimieri",NA,"CITH",NA,2021,0,"S",5,2.7
"Destruction Island",1,"Genoa Sullaway",NA,"CITH",NA,2021,0,"N",10,1.5
"Destruction Island",1,"Greg Williams",NA,"CITH",NA,2021,0,"N",10,3.5
"Destruction Island",1,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,3.1
"Destruction Island",2,"Genoa Sullaway",NA,"CITH",NA,2021,0,"N",10,1.5
"Destruction Island",2,"Greg Williams",NA,"CITH",NA,2021,0,"N",10,3.5
"Destruction Island",2,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,3.1
"Destruction Island",3,"Genoa Sullaway",NA,"CITH",NA,2021,0,"N",10,1.5
"Destruction Island",3,"Greg Williams",NA,"CITH",NA,2021,0,"N",10,3.5
"Destruction Island",3,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,3.5
"Destruction Island",4,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,3.1
"Destruction Island",1,"Steve Lonhart",NA,"CITH",NA,2021,0,"S",5,2.3
"Destruction Island",2,"Steve Lonhart",NA,"CITH",NA,2021,0,"S",5,2.4
"Destruction Island",3,"Steve Lonhart",NA,"CITH",NA,2021,0,"S",5,1.9
"Destruction Island",4,"Steve Lonhart",NA,"CITH",NA,2021,0,"S",5,2.9
"Neah Bay",1,"Jameal Samhouri",NA,"CITH",NA,2021,0,"N",10,6
"Neah Bay",1,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,3.5
"Neah Bay",2,"Jameal Samhouri",NA,"CITH",NA,2021,0,"N",10,5.9
"Neah Bay",2,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,3.7
"Neah Bay",3,"Jameal Samhouri",NA,"CITH",NA,2021,0,"N",10,4.8
"Neah Bay",3,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,4.3
"Neah Bay",4,"Jameal Samhouri",NA,"CITH",NA,2021,0,"N",10,5.2
"Neah Bay",4,"Steve Lonhart",NA,"CITH",NA,2021,0,"N",5,3.9
"Neah Bay",1,"Kelly Andrews",NA,"CITH",NA,2021,0,"S",10,3.2
"Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2021,0,"S",5,6
"Neah Bay",2,"Kelly Andrews",NA,"CITH",NA,2021,0,"S",10,3
"Neah Bay",2,"Nick Tolimieri",NA,"CITH",NA,2021,0,"S",5,6
"Neah Bay",3,"Kelly Andrews",NA,"CITH",NA,2021,0,"S",10,4
"Neah Bay",3,"Nick Tolimieri",NA,"CITH",NA,2021,0,"S",5,4
"Neah Bay",4,"Kelly Andrews",NA,"CITH",NA,2021,0,"S",10,4.8
"Neah Bay",4,"Nick Tolimieri",NA,"CITH",NA,2021,0,"S",5,3.8
"Tatoosh Island",1,"Kelly Andrews",NA,"CITH",NA,2021,0,"N",10,5.2
"Tatoosh Island",1,"Ole Shelton",NA,"CITH",NA,2021,0,"N",5,8.2
"Tatoosh Island",2,"Kelly Andrews",NA,"CITH",NA,2021,0,"N",10,5.5
"Tatoosh Island",2,"Ole Shelton",NA,"CITH",NA,2021,0,"N",5,4.8
"Tatoosh Island",3,"Kelly Andrews",NA,"CITH",NA,2021,0,"N",10,4.8
"Tatoosh Island",3,"Ole Shelton",NA,"CITH",NA,2021,0,"N",5,4.8
"Tatoosh Island",4,"Ole Shelton",NA,"CITH",NA,2021,0,"N",5,4
"Tatoosh Island",1,"Greg Williams",NA,"CITH",NA,2021,0,"S",5,4.8
"Tatoosh Island",1,"Greg Williams",NA,"CITH",NA,2021,0,"S",10,6.5
"Tatoosh Island",2,"Greg Williams",NA,"CITH",NA,2021,0,"S",5,4.5
"Tatoosh Island",2,"Greg Williams",NA,"CITH",NA,2021,0,"S",10,6.5
"Tatoosh Island",3,"Greg Williams",NA,"CITH",NA,2021,0,"S",5,4.5
"Tatoosh Island",3,"Greg Williams",NA,"CITH",NA,2021,0,"S",10,6.5
"Tatoosh Island",4,"Greg Williams",NA,"CITH",NA,2021,0,"S",5,4.8
"Cape Alava",1,"Jameal Samhouri",NA,"CITH",NA,2022,0,"E",10,3.4
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"E",5,1.7
"Cape Alava",2,"Jameal Samhouri",NA,"CITH",NA,2022,0,"E",10,3.3
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2022,0,"E",5,1.7
"Cape Alava",3,"Jameal Samhouri",NA,"CITH",NA,2022,0,"E",10,3.1
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2022,0,"E",5,1.8
"Cape Alava",4,"Jameal Samhouri",NA,"CITH",NA,2022,0,"E",10,2.7
"Cape Alava",4,"Steve Lonhart",NA,"CITH",NA,2022,0,"E",5,1.7
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"W",5,2.3
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"W",10,2.1
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2022,0,"W",5,2.5
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2022,0,"W",10,2.2
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2022,0,"W",5,3.1
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2022,0,"W",10,2.8
"Cape Alava",4,"Steve Lonhart",NA,"CITH",NA,2022,0,"W",5,2.7
"Cape Johnson",1,"Nick Tolimieri",NA,"CITH",NA,2022,0,"N",5,0.5
"Cape Johnson",1,"Nick Tolimieri",NA,"CITH",NA,2022,0,"N",10,0.5
"Cape Johnson",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"S",5,0.5
"Cape Johnson",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"S",10,0.5
"Destruction Island",1,"Nick Tolimieri",NA,"CITH",NA,2022,0,"N",5,0.5
"Destruction Island",1,"Nick Tolimieri",NA,"CITH",NA,2022,0,"N",10,0.5
"Destruction Island",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"S",5,0.5
"Destruction Island",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"S",10,0.5
"Neah Bay",1,"Genoa Sullaway",NA,"CITH",NA,2022,0,"N",10,2.9
"Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2022,0,"N",5,3.5
"Neah Bay",2,"Genoa Sullaway",NA,"CITH",NA,2022,0,"N",10,3.3
"Neah Bay",2,"Nick Tolimieri",NA,"CITH",NA,2022,0,"N",5,3.5
"Neah Bay",3,"Nick Tolimieri",NA,"CITH",NA,2022,0,"N",5,2.8
"Neah Bay",4,"Genoa Sullaway",NA,"CITH",NA,2022,0,"N",5,3
"Neah Bay",1,"Jameal Samhouri",NA,"CITH",NA,2022,0,"S",5,2.8
"Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2022,0,"S",10,3.5
"Neah Bay",2,"Jameal Samhouri",NA,"CITH",NA,2022,0,"S",5,2.1
"Neah Bay",2,"Nick Tolimieri",NA,"CITH",NA,2022,0,"S",10,3.5
"Neah Bay",3,"Jameal Samhouri",NA,"CITH",NA,2022,0,"S",5,2.7
"Neah Bay",3,"Nick Tolimieri",NA,"CITH",NA,2022,0,"S",10,3.5
"Neah Bay",4,"Jameal Samhouri",NA,"CITH",NA,2022,0,"S",5,2.7
"Tatoosh Island",1,"Jameal Samhouri",NA,"CITH",NA,2022,0,"N",5,3.9
"Tatoosh Island",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"N",10,6.1
"Tatoosh Island",2,"Jameal Samhouri",NA,"CITH",NA,2022,0,"N",5,3.3
"Tatoosh Island",2,"Steve Lonhart",NA,"CITH",NA,2022,0,"N",10,5.2
"Tatoosh Island",3,"Jameal Samhouri",NA,"CITH",NA,2022,0,"N",5,3
"Tatoosh Island",4,"Jameal Samhouri",NA,"CITH",NA,2022,0,"N",5,3
"Tatoosh Island",5,"Jameal Samhouri",NA,"CITH",NA,2022,0,"N",5,3
"Tatoosh Island",1,"Nick Tolimieri",NA,"CITH",NA,2022,0,"S",10,6
"Tatoosh Island",1,"Steve Lonhart",NA,"CITH",NA,2022,0,"S",5,2.6
"Tatoosh Island",2,"Nick Tolimieri",NA,"CITH",NA,2022,0,"S",10,6
"Tatoosh Island",2,"Steve Lonhart",NA,"CITH",NA,2022,0,"S",5,2.5
"Tatoosh Island",3,"Nick Tolimieri",NA,"CITH",NA,2022,0,"S",10,6
"Tatoosh Island",3,"Steve Lonhart",NA,"CITH",NA,2022,0,"S",5,4.1
"Tatoosh Island",4,"Nick Tolimieri",NA,"CITH",NA,2022,0,"S",10,6
"Cape Alava",1,"Jameal Samhouri",NA,"CITH",NA,2023,0,"E",5,3.9
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2023,0,"E",10,3.1
"Cape Alava",2,"Jameal Samhouri",NA,"CITH",NA,2023,0,"E",5,2.8
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2023,0,"E",10,3
"Cape Alava",3,"Jameal Samhouri",NA,"CITH",NA,2023,0,"E",5,3.3
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2023,0,"E",10,3.3
"Cape Alava",4,"Jameal Samhouri",NA,"CITH",NA,2023,0,"E",5,2.5
"Cape Alava",4,"Steve Lonhart",NA,"CITH",NA,2023,0,"E",10,2.6
"Cape Alava",1,"Jameal Samhouri",NA,"CITH",NA,2023,0,"W",10,4.5
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2023,0,"W",5,3.2
"Cape Alava",2,"Jameal Samhouri",NA,"CITH",NA,2023,0,"W",10,5.3
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2023,0,"W",5,4.5
"Cape Alava",3,"Jameal Samhouri",NA,"CITH",NA,2023,0,"W",10,4
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2023,0,"W",5,3.5
"Cape Alava",4,"Jameal Samhouri",NA,"CITH",NA,2023,0,"W",10,5.3
"Cape Alava",4,"Steve Lonhart",NA,"CITH",NA,2023,0,"W",5,3.3
"Cape Johnson",1,"Greg Williams",NA,"CITH",NA,2023,0,"N",5,2.2
"Cape Johnson",1,"Jameal Samhouri",NA,"CITH",NA,2023,0,"N",10,2.5
"Cape Johnson",2,"Greg Williams",NA,"CITH",NA,2023,0,"N",5,2.4
"Cape Johnson",2,"Jameal Samhouri",NA,"CITH",NA,2023,0,"N",10,2
"Cape Johnson",3,"Greg Williams",NA,"CITH",NA,2023,0,"N",5,2
"Cape Johnson",3,"Jameal Samhouri",NA,"CITH",NA,2023,0,"N",10,2
"Cape Johnson",4,"Greg Williams",NA,"CITH",NA,2023,0,"N",5,2
"Cape Johnson",4,"Jameal Samhouri",NA,"CITH",NA,2023,0,"N",10,2
"Cape Johnson",1,"Kelly Andrews",NA,"CITH",NA,2023,0,"S",10,2.1
"Cape Johnson",1,"Nick Tolimieri",NA,"CITH",NA,2023,0,"S",5,2.5
"Cape Johnson",2,"Kelly Andrews",NA,"CITH",NA,2023,0,"S",10,2.1
"Cape Johnson",2,"Nick Tolimieri",NA,"CITH",NA,2023,0,"S",5,3
"Cape Johnson",3,"Kelly Andrews",NA,"CITH",NA,2023,0,"S",10,2.2
"Cape Johnson",3,"Nick Tolimieri",NA,"CITH",NA,2023,0,"S",5,2.6
"Cape Johnson",4,"Kelly Andrews",NA,"CITH",NA,2023,0,"S",10,2.3
"Cape Johnson",4,"Nick Tolimieri",NA,"CITH",NA,2023,0,"S",5,2.9
"Cape Johnson",5,"Kelly Andrews",NA,"CITH",NA,2023,0,"S",10,2.5
"Destruction Island",1,"Greg Williams",NA,"CITH",NA,2023,0,"N",10,1.7
"Destruction Island",1,"Nick Tolimieri",NA,"CITH",NA,2023,0,"N",5,2.1
"Destruction Island",2,"Greg Williams",NA,"CITH",NA,2023,0,"N",10,1.7
"Destruction Island",2,"Nick Tolimieri",NA,"CITH",NA,2023,0,"N",5,2
"Destruction Island",3,"Greg Williams",NA,"CITH",NA,2023,0,"N",10,1.7
"Destruction Island",3,"Nick Tolimieri",NA,"CITH",NA,2023,0,"N",5,2.1
"Destruction Island",4,"Nick Tolimieri",NA,"CITH",NA,2023,0,"N",5,2.1
"Destruction Island",1,"Nick Tolimieri",NA,"CITH",NA,2023,0,NA,10,2.3
"Destruction Island",2,"Nick Tolimieri",NA,"CITH",NA,2023,0,NA,10,2.6
"Destruction Island",3,"Nick Tolimieri",NA,"CITH",NA,2023,0,NA,10,2.1
"Destruction Island",4,"Nick Tolimieri",NA,"CITH",NA,2023,0,NA,10,2
"Destruction Island",1,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,1.9
"Destruction Island",2,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,1.9
"Destruction Island",3,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,2
"Destruction Island",4,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,2
"Neah Bay",1,"Kelly Andrews",NA,"CITH",NA,2023,0,"N",10,3.2
"Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2023,0,"N",5,3.8
"Neah Bay",2,"Kelly Andrews",NA,"CITH",NA,2023,0,"N",10,2.8
"Neah Bay",2,"Nick Tolimieri",NA,"CITH",NA,2023,0,"N",5,3.5
"Neah Bay",3,"Kelly Andrews",NA,"CITH",NA,2023,0,"N",10,3.5
"Neah Bay",3,"Nick Tolimieri",NA,"CITH",NA,2023,0,"N",5,3.3
"Neah Bay",4,"Kelly Andrews",NA,"CITH",NA,2023,0,"N",10,3.2
"Neah Bay",4,"Nick Tolimieri",NA,"CITH",NA,2023,2,"N",5,3.2
"Neah Bay",1,"Jameal Samhouri",NA,"CITH",NA,2023,0,"S",10,4.3
"Neah Bay",1,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,4.4
"Neah Bay",2,"Jameal Samhouri",NA,"CITH",NA,2023,0,"S",10,4.6
"Neah Bay",2,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,4.5
"Neah Bay",3,"Jameal Samhouri",NA,"CITH",NA,2023,0,"S",10,4.3
"Neah Bay",3,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,3.5
"Neah Bay",4,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,3.7
"Neah Bay",5,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,3.5
"Neah Bay",6,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",5,3.5
"Tatoosh Island",1,"Greg Williams",NA,"CITH",NA,2023,0,"N",10,8
"Tatoosh Island",2,"Greg Williams",NA,"CITH",NA,2023,0,"N",10,8
"Tatoosh Island",3,"Greg Williams",NA,"CITH",NA,2023,0,"N",10,8
"Tatoosh Island",4,"Greg Williams",NA,"CITH",NA,2023,0,"N",10,8
"Tatoosh Island",1,"Kelly Andrews",NA,"CITH",NA,2023,0,NA,5,6.2
"Tatoosh Island",2,"Kelly Andrews",NA,"CITH",NA,2023,0,NA,5,7.4
"Tatoosh Island",3,"Kelly Andrews",NA,"CITH",NA,2023,0,NA,5,8.2
"Tatoosh Island",4,"Kelly Andrews",NA,"CITH",NA,2023,0,NA,5,7.4
"Tatoosh Island",1,"Jameal Samhouri",NA,"CITH",NA,2023,0,"S",5,8.5
"Tatoosh Island",1,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",10,6.2
"Tatoosh Island",2,"Jameal Samhouri",NA,"CITH",NA,2023,0,"S",5,8
"Tatoosh Island",2,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",10,6.2
"Tatoosh Island",3,"Jameal Samhouri",NA,"CITH",NA,2023,0,"S",5,6.5
"Tatoosh Island",3,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",10,6.2
"Tatoosh Island",4,"Jameal Samhouri",NA,"CITH",NA,2023,0,"S",5,8
"Tatoosh Island",4,"Steve Lonhart",NA,"CITH",NA,2023,0,"S",10,6.1
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",5,0.666666666666667
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",10,1.9
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",5,1.6
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",10,1.6
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",5,1.4
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",10,1.9
"Cape Alava",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",5,1.6
"Cape Alava",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"E",10,1.7
"Cape Alava",1,"Greg Williams",NA,"CITH",NA,2024,0,"W",5,2.3
"Cape Alava",1,"Jameal Samhouri",NA,"CITH",NA,2024,0,"W",10,3.6
"Cape Alava",2,"Greg Williams",NA,"CITH",NA,2024,0,"W",5,2
"Cape Alava",2,"Jameal Samhouri",NA,"CITH",NA,2024,0,"W",10,4.1
"Cape Alava",3,"Greg Williams",NA,"CITH",NA,2024,0,"W",5,2
"Cape Alava",3,"Jameal Samhouri",NA,"CITH",NA,2024,0,"W",10,4.1
"Cape Alava",4,"Greg Williams",NA,"CITH",NA,2024,0,"W",5,2
"Cape Johnson",1,"Greg Williams",NA,"CITH",NA,2024,0,"N",5,0.4
"Cape Johnson",1,"Greg Williams",NA,"CITH",NA,2024,0,"N",10,0.4
"Cape Johnson",2,"Greg Williams",NA,"CITH",NA,2024,0,"N",5,0.4
"Cape Johnson",2,"Greg Williams",NA,"CITH",NA,2024,0,"N",10,0.4
"Cape Johnson",3,"Greg Williams",NA,"CITH",NA,2024,0,"N",5,0.4
"Cape Johnson",3,"Greg Williams",NA,"CITH",NA,2024,0,"N",10,0.4
"Cape Johnson",1,"Greg Williams",NA,"CITH",NA,2024,0,"S",5,0.4
"Cape Johnson",1,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,0.4
"Cape Johnson",2,"Greg Williams",NA,"CITH",NA,2024,0,"S",5,0.4
"Cape Johnson",2,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,0.4
"Cape Johnson",3,"Greg Williams",NA,"CITH",NA,2024,0,"S",5,0.4
"Cape Johnson",3,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,0.4
"Destruction Island",1,"Greg Williams",NA,"CITH",NA,2024,0,"N",10,2
"Destruction Island",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,1.5
"Destruction Island",2,"Greg Williams",NA,"CITH",NA,2024,0,"N",10,2
"Destruction Island",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,1.2
"Destruction Island",3,"Greg Williams",NA,"CITH",NA,2024,0,"N",10,2
"Destruction Island",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,1.1
"Destruction Island",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,1.3
"Destruction Island",1,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,0.7
"Destruction Island",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,1.7
"Destruction Island",2,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,0.7
"Destruction Island",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,1.3
"Destruction Island",3,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,0.7
"Destruction Island",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,1.8
"Destruction Island",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,1.7
"Neah Bay",1,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,2.8
"Neah Bay",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,4.2
"Neah Bay",2,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,2.8
"Neah Bay",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,4.5
"Neah Bay",3,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,3.8
"Neah Bay",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,3.9
"Neah Bay",4,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,3.7
"Neah Bay",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,3.6
"Neah Bay",5,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,3.5
"Neah Bay",1,"Jameal Samhouri",NA,"CITH",NA,2024,0,"S",10,4.7
"Neah Bay",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,2.7
"Neah Bay",2,"Jameal Samhouri",NA,"CITH",NA,2024,0,"S",10,4.2
"Neah Bay",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,3.8
"Neah Bay",3,"Jameal Samhouri",NA,"CITH",NA,2024,0,"S",10,5.2
"Neah Bay",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,3.4
"Neah Bay",4,"Jameal Samhouri",NA,"CITH",NA,2024,0,"S",10,7
"Neah Bay",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,3.4
"Tatoosh Island",1,"Jameal Samhouri",NA,"CITH",NA,2024,0,"N",10,6.3
"Tatoosh Island",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,4.5
"Tatoosh Island",2,"Jameal Samhouri",NA,"CITH",NA,2024,0,"N",10,6.1
"Tatoosh Island",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,2.7
"Tatoosh Island",3,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,4.9
"Tatoosh Island",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,2.6
"Tatoosh Island",4,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,4.9
"Tatoosh Island",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"N",5,3.6
"Tatoosh Island",5,"Kelly Andrews",NA,"CITH",NA,2024,0,"N",10,4.9
"Tatoosh Island",1,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,4.3
"Tatoosh Island",1,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,5.4
"Tatoosh Island",2,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,4.5
"Tatoosh Island",2,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,6.4
"Tatoosh Island",3,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,4
"Tatoosh Island",3,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,6.8
"Tatoosh Island",4,"Greg Williams",NA,"CITH",NA,2024,0,"S",10,4
"Tatoosh Island",4,"Steve Lonhart",NA,"CITH",NA,2024,0,"S",5,6.4
"Cape Alava",1,"Greg Williams",NA,"CITH",NA,2025,0,"E",10,4.2
"Cape Alava",1,"Steve Lonhart",NA,"CITH",NA,2025,0,"E",5,3.5
"Cape Alava",2,"Greg Williams",NA,"CITH",NA,2025,0,"E",10,4.2
"Cape Alava",2,"Steve Lonhart",NA,"CITH",NA,2025,0,"E",5,3.5
"Cape Alava",3,"Greg Williams",NA,"CITH",NA,2025,0,"E",10,4
"Cape Alava",3,"Steve Lonhart",NA,"CITH",NA,2025,0,"E",5,4.8
"Cape Alava",4,"Greg Williams",NA,"CITH",NA,2025,0,"E",10,4.3
"Cape Alava",4,"Steve Lonhart",NA,"CITH",NA,2025,0,"E",5,4.8
"Cape Alava",1,"Nick Tolimieri",NA,"CITH",NA,2025,0,"W",5,5
"Cape Alava",1,"Nick Tolimieri",NA,"CITH",NA,2025,0,"W",10,5.2
"Cape Alava",2,"Nick Tolimieri",NA,"CITH",NA,2025,0,"W",5,5
"Cape Alava",2,"Nick Tolimieri",NA,"CITH",NA,2025,0,"W",10,4.2
"Cape Alava",3,"Nick Tolimieri",NA,"CITH",NA,2025,0,"W",5,4.8
"Cape Alava",3,"Nick Tolimieri",NA,"CITH",NA,2025,0,"W",10,4.5
"Cape Alava",4,"Nick Tolimieri",NA,"CITH",NA,2025,0,"W",5,4.8
"Cape Johnson",1,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",5,4.9
"Cape Johnson",1,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",10,5.3
"Cape Johnson",2,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",5,5.3
"Cape Johnson",2,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",10,5.4
"Cape Johnson",3,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",5,4.9
"Cape Johnson",3,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",10,5.2
"Cape Johnson",4,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",5,4.9
"Cape Johnson",4,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",10,5
"Cape Johnson",1,"Greg Williams",NA,"CITH",NA,2025,0,"S",5,4.2
"Cape Johnson",1,"Greg Williams",NA,"CITH",NA,2025,0,"S",10,4.5
"Cape Johnson",2,"Greg Williams",NA,"CITH",NA,2025,0,"S",5,3.2
"Cape Johnson",2,"Greg Williams",NA,"CITH",NA,2025,0,"S",10,4.2
"Cape Johnson",3,"Greg Williams",NA,"CITH",NA,2025,0,"S",5,2.9
"Cape Johnson",3,"Greg Williams",NA,"CITH",NA,2025,0,"S",10,3.9
"Cape Johnson",4,"Greg Williams",NA,"CITH",NA,2025,0,"S",5,2.7
"Cape Johnson",4,"Greg Williams",NA,"CITH",NA,2025,0,"S",10,3.6
"Destruction Island",1,"Greg Williams",NA,"CITH",NA,2025,0,"N",5,3.2
"Destruction Island",1,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",NA,3.7
"Destruction Island",1,"Nick Tolimieri",NA,"CITH",NA,2025,0,"N",10,4
"Destruction Island",2,"Greg Williams",NA,"CITH",NA,2025,0,"N",5,2.7
"Destruction Island",2,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",NA,3.4
"Destruction Island",2,"Nick Tolimieri",NA,"CITH",NA,2025,0,"N",10,3.5
"Destruction Island",3,"Greg Williams",NA,"CITH",NA,2025,0,"N",5,3
"Destruction Island",3,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",NA,4.3
"Destruction Island",3,"Nick Tolimieri",NA,"CITH",NA,2025,0,"N",10,4
"Destruction Island",4,"Greg Williams",NA,"CITH",NA,2025,0,"N",5,2.7
"Destruction Island",4,"Nick Tolimieri",NA,"CITH",NA,2025,0,"N",10,3
"Destruction Island",1,"Nick Tolimieri",NA,"CITH",NA,2025,0,"S",5,3.8
"Destruction Island",2,"Nick Tolimieri",NA,"CITH",NA,2025,0,"S",5,4
"Destruction Island",3,"Nick Tolimieri",NA,"CITH",NA,2025,0,"S",5,3.7
"Destruction Island",4,"Nick Tolimieri",NA,"CITH",NA,2025,0,"S",5,3.6
"Neah Bay",1,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",10,6.8
"Neah Bay",1,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",5,6
"Neah Bay",2,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",10,8.5
"Neah Bay",2,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",5,4.9
"Neah Bay",3,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",10,6.1
"Neah Bay",3,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",5,4.6
"Neah Bay",4,"Jameal Samhouri",NA,"CITH",NA,2025,0,"N",10,6.9
"Neah Bay",4,"Steve Lonhart",NA,"CITH",NA,2025,0,"N",5,4.8
"Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2025,0,"S",5,4.5
"Neah Bay",1,"Nick Tolimieri",NA,"CITH",NA,2025,0,"S",10,7
